发布时间,转发数,评论数,收藏数,点赞数,动态内容
2019-09-26 21:43:11,3,12,3,13,今天又是只有银行一点红，而且银行中拨备比越高的涨的越多，宁波银行大涨了5.41%，这和财政部的新要求有关。科创板今天平均跌幅8.56%，从上市第一天收盘开始平均涨幅创出历史新低：
2019-09-26 14:06:29,2,20,0,46,在国泰基金开交流会，现在连可乐都可以个性化定制。
2019-09-26 08:46:18,4,41,4,102,祖国七十大庆即将来临，人生只有一次，有幸生活在盛世。改革开放40年，实现了我们过去做梦都没想到的很多事情。1976年我踏上工作岗位，当时的梦想我现在还记得，和同学说如果我们能在退休前拿到3位数的工资，我们的梦想就实现了。结果远远远远超出的当时的梦想。不管祖国还有这样或者那样的问题，我们依然深深的爱着她。我们每个人都能贡献一点微薄的力量，祖国必将更加美好！
2019-09-25 15:28:00,5,21,2,22,大盘只有一个银行板块是红的，很多人又要说是国家队拉指数了，我倒觉得可能性不大。今年银行走的很弱，其他热门板块调整，总要找个涨的少的去躲一下：
2019-09-25 14:23:40,2,17,0,19,$上证指数(SH000001)$&nbsp;第二次留下了0.92的缺口又拐头向上了，你是故意折磨那些缺口理论的信仰者吧？
2019-09-24 15:34:00,0,9,0,13,今天各大指数虽然有不同程度的上涨，但最终上证指数没站稳3000点，29只科创板股票今天又是全红了。茅台再创历史新高，以茅台为首的白酒又是大涨：
2019-09-24 09:42:36,0,3,0,19,$贵州茅台(SH600519)$&nbsp;茅台再创新高！
2019-09-23 17:07:38,2,6,3,17,每次外资尾盘大规模加仓后第二个交易日总是下跌，这次也不例外，科创板上市整整两个月了，正好差不多回到第一天收盘价的原点：
2019-09-23 13:42:33,0,9,0,13,$上证指数(SH000001)$ 马上要补上9月5日的跳空缺口了。
2019-09-23 09:53:10,0,2,2,7,$模塑转债(SZ127004)$ 买过一点模塑转债，当时买进去的主要理由是价格低到期收益率高，没想到今天正股涨停，转债也逆势上涨。
2019-09-23 07:25:35,2,34,3,78,大家早！今天可以申购远东转债（申购代码072406）、游族转债（申购代码072174），目前都有不同程度的折价，全仓申购。
2019-09-22 15:15:46,0,6,1,33,给大家分享《借道基金投资中国核心资产》
2019-09-22 11:09:11,0,6,0,18,现场
2019-09-22 10:06:36,1,12,0,29,今天下午，上海明天JW万豪，拥抱中国核心资产，不见不散。
2019-09-21 10:00:13,3,34,0,22,白堤上人山人海
2019-09-21 05:58:48,1,22,0,36,周末两场演讲，周六在杭州，周日在上海。
2019-09-20 20:23:01,1,11,1,17,18中租1（143646）回售今天到账了，一下子多了很多钱，哈哈。
2019-09-20 15:30:01,7,36,6,25,今天尾盘外资确实来了，北上资金接近收盘时盘中最大净流入312.93亿，最后收盘时184.58亿，光外资就还有137.35亿做了对手盘。但观察几只大蓝筹，尾盘集合成交基本没因为外资而快速拉起，反而还有个别的因为套利资金太多导致价格打压。如招行最后集合成交就从34.60元一下子跌到34.51元。
2019-09-20 11:38:50,6,38,1,15,北上资金直线加仓
2019-09-20 09:27:21,1,10,0,12,$贵州茅台(SH600519)$ 差2分钱就要再创历史新高了！
2019-09-20 06:38:28,3,32,4,76,大家早！今天桃李转债（申购代码754866）可以申购，正股最新收盘价47.97元，转股价47.54元。建议申购。
2019-09-19 15:19:34,1,6,2,15,今天风格和昨天又不一样了，半导体、通信等科技股又领涨，而昨天表现出色的酿酒、食品等成为仅有的几个下跌版块。每天的风格几乎是无法预计的，只能看中长期的上涨逻辑：
2019-09-19 08:58:36,1,15,0,16,我们家门口的小鲜肉改成钱大妈了，看来在买菜上小鲜肉敌不过大妈啊。
2019-09-19 07:05:37,0,28,0,32,$道琼斯指数(.DJI)$ 美联储降息，美股又被拉起。这些年至少说了100次见顶，就是不见顶。
2019-09-18 15:53:59,0,6,3,19,就在大家看衰白酒的时候，今天酿酒版块指数大涨4.11%，茅台等白酒再次毕竟历史新高。而就在大家看好科技股的时候，今天科创板平均下跌1.85%，我自己统计的科创板平均涨幅指数创出新低到98.77%，也就是说如果是科创板第一天上市收盘价买入，到今天收盘平均下跌了1.23%
2019-09-18 07:58:54,0,14,2,43,今天是平银转债（127010）最后的交易日，要么转成平安银行正股，要么卖出，否则过了今天下午3：00的最后交易时间，亏损约20%
2019-09-18 06:15:35,3,14,1,51,88年前的今天，日本悍然发动了918事变，拉开了侵略中国的序幕。
2019-09-17 15:18:29,3,18,2,14,自从8月6日上证指数2733.92阶段性见底后30个交易日还是第一次出现跌幅大于1%的调整，而且今天也没什么利空消息，应该是上涨图中的正常调整，虽然绝大部分版块今天都下跌，特别是科技类的。相对来说酿酒、银行等白马版块抗跌：
2019-09-16 15:15:10,0,4,1,7,今天石油板块因为沙特油田受无人机袭击导致大涨，而保险、证券、家电等板块领跌，中位数正好持平：
2019-09-16 07:51:27,0,9,0,15,$翔鹭转债(SZ128072)$ 今天上市，集思录上387个人评价预测开盘价112.25元，挂110元。
2019-09-12 15:25:08,1,9,1,22,今天保险、酿酒、房地产三大板块领涨，只有石油、航空、有色等三大板块是下跌的。今天大众情人平安创了历史新高，站上100元也不会太远了。
2019-09-12 14:22:42,0,8,0,31,$中国平安(SH601318)$&nbsp;哈哈，中秋佳节，平安新高！
2019-09-12 10:22:24,1,5,0,11,$纳指ETF(SH513100)$&nbsp;纳指还没创新高，但ETF今天创历史新高了。
2019-09-12 09:27:13,4,45,1,28,$九洲转债(SZ123030)$&nbsp;一早4签九洲转债全部挂了112，实际112.30卖出，一大早开盘也有400多元的利润，满足了
2019-09-11 16:59:22,0,17,2,21,今天酿酒领跌，版块中只有金三胖等少数几个版块上涨，茅台暴跌4.83%，但尾盘有几个大白马在最后集合成交中跳变明显，如格力从58.33跳到58.70，平安从89.46跳到89.56.今天A股弱势和港股强势成鲜明对照：
2019-09-11 11:16:57,4,10,0,10,$上证指数(SH000001)$&nbsp;港股爆拉，A股醒醒
2019-09-11 10:43:53,2,33,0,47,$哈尔转债(SZ128073)$&nbsp;中了5签以不到112的价格全部卖出，也有600元的盈利了，满足了。
2019-09-10 15:23:26,0,7,0,17,今天各大指数均下跌，唯独代表小微企业的中证1000上涨0.22%，而且3654只股票的涨幅中位数没跌，说明了这几天小票走强。
2019-09-10 11:56:05,3,1,18,16,有网友问我历史最大回撤是如何计算的，这里以沪深300为例，从2017年12月21日开始计算，在B列是沪深300的收盘点位，C列就是计算每天的收盘相对过去最大值的最大跌幅=当天收盘点位/历史上最大点位-1，然后再计算出C列的最小值，就是这段时间沪深300的最大回撤了。我把模板也放在下面了：链接: 网页链接 提取码: 38u3&nbsp;
2019-09-10 05:44:00,3,51,1,32,大家早！英科转债（123029）今天上市交易，集思录上312个人猜价格，最高猜138元，最低猜99.6元，平均115.54元。目前转股价16.25元，正股现价16.93元，
2019-09-09 17:51:42,2,10,0,23,$格力电器(SZ000651)$&nbsp;今天北上资金净净的净流入4.66亿，外资继续看好格力的混改
2019-09-09 15:29:31,2,21,3,22,今天大弱小强明显，上证50只上涨了区区0.02%，而最强的宽基指数中证1000大涨了2.45%，版块中通信、半导体、软件服务分别大涨了4.93%、4.69%、4.50%，而下跌的四个版块农林牧渔、保险、酿酒、银行分别下跌了0.63%、0.46%、0.35%、0.21%。今天是我的沪深300海龟策略（76/33）今年第二次翻多：
2019-09-08 10:08:40,0,44,2,135,第一次在茶马古道骑马
2019-09-07 17:46:49,1,47,2,89,一个人在丽江古城闲晃
2019-09-07 08:31:55,2,21,0,20,@江涛 致辞
2019-09-06 15:39:16,0,4,1,31,$上证指数(SH000001)$&nbsp;不知不觉，指数在本周已经是五连阳了。继续看好下周
2019-09-06 15:30:19,4,5,1,20,今天通信版块涨3.11%、汽车涨2.16%、5G涨2.12%，跌幅最大的黄金概念跌3.51%、猪肉跌3.06%、农林牧渔跌2.98%，各大指数涨幅均不到1%，基本很平均，量能有所下降，但北上资金依然净流入91亿多，连续天量资金流入，预示着外资在降息周期把眼光注意到了相对低估的A股。只是科创板今天平均大跌了4.07%：
2019-09-06 05:24:47,2,32,0,59,等第一班地铁去虹桥机场
2019-09-06 04:25:42,7,32,0,18,$纳斯达克综合指数(.IXIC)$ 美股之谜：每次都说见顶，每次又涨了。
2019-09-05 17:01:32,0,13,1,29,今天上证指数站上了阔别个月的3000点，下午虽然最终没有站稳，但成交量明显放大，北上资金净流入96亿多，继续看好后市：
2019-09-05 10:25:33,0,5,0,12,$格力电器(SZ000651)$ 前几天涨的太多了，今天歇歇也正常
2019-09-05 10:18:42,1,26,2,39,$上证指数(SH000001)$ 鸡冻啊，总算又回到了12年前我刚入市的3000点，满仓的我什么也做不了，今天还是基金定投日，看样子要投在高点了。
2019-09-04 18:33:33,12,52,4,15,深圳同威投资李驰：A股正开启40年长牛：网页链接专家也真敢说，40年长牛，反正我是基本看不到这一天了。
2019-09-04 15:37:07,2,25,2,12,$恒生指数(HKHSI)$&nbsp;恒生指数大涨4.10%，下午2点开始拉起来的，不知道有什么利好了。
2019-09-04 15:15:40,1,18,0,11,今天到下午2点前波澜不惊，2点后大盘突然强烈拉起，也不知道有什么利好，各大指数涨幅基本差不多：
2019-09-04 10:07:17,3,20,1,34,$格力电器(SZ000651)$ 格力没疯，是过去给了格力太多偏见和低估，同时也给了我们低价上车的机会。
2019-09-04 06:30:13,5,57,0,27,今天欧派转债上市，很有可能开盘就冲上120停牌。
2019-09-03 15:12:07,0,4,0,7,今天最大的看点是科创板又活过来来，28个科创板最高乐鑫科技涨20%，涨幅最小的南微医学涨4.39%，平均涨了7.48%：
2019-09-03 07:54:56,44,61,98,75,满足5年每年ROE大于15%（最新的四个季度是2018年3季度到2019年2季度），而且上市大于3年的白马股明细： 网页链接 提取码: 74dy
2019-09-02 17:55:44,2,4,1,28,$格力电器(SZ000651)$ 今天北上资金净买入格力近6亿，是全场第一净买入，北上资金一贯低买高卖，说明他们还是看好格力。
2019-09-02 16:14:30,3,14,6,24,几乎各大指数均上涨了，虽然今天上证50涨幅最小涨了0.79%，中证1000涨幅最大大涨2.60%，但今天的中报统计数据表明，由于经济下行导致头部效应聚集，大企业的盈利情况远远好于小企业。类似今天这样的行情只不过是短期的，长期还是会50跑赢1000：
2019-09-02 09:28:14,4,24,0,15,$格力电器(SZ000651)$&nbsp;暴雷了？
2019-09-02 07:33:41,2,12,4,9,上周五中国广核开板，由于市场担心将来会大幅度下跌，所以尽管战略配售基金净值上涨，但市价还是下跌，特别是持有广核比例较大的南方和易方达，市价下跌接近1%，但同时因为净值上涨了0.7%多，使得南方和易方达的折价率扩大到6%以上：
2019-08-31 13:56:37,1,8,0,21,雪球和华泰柏瑞在上海锦江汤臣洲际举办去《量化与指数投资大时代》马上开始
2019-08-30 22:51:40,1,12,2,22,本周本月结束，表现最好的指数创业板本月涨了2.58%，而其他指数本月均下跌，下跌最少的中证1000本月跌0.33%，最多的上证指数本月跌1.58%，但实际上还有两个跌的更多，一个是A股所有股票的中位数跌幅，本月大跌了3.10%，另一个是28只科创板平均跌幅，本月高达13.22%。前者说明了比中证1000更小的股票跌幅更大，后者说明了经过大涨后的科创板这一个月大跌13.22%，上市后第一天买进的基本都没赚什么钱。
2019-08-30 19:01:41,2,13,0,10,$格力电器(SZ000651)$ 中报还没出来啊？
2019-08-30 15:04:41,5,37,4,28,我的茅台，平安，格力，招行四大金刚不同程度的在尾盘集合竞价被拉起来了，难道外资又在配股了？
2019-08-30 15:00:52,5,39,0,25,$中国广核(SZ003816)$ 尾盘5.18全部清仓，后面再涨也不后悔。
2019-08-30 10:11:33,0,9,0,12,$贵州茅台(SH600519)$ 茅台盘中又创历史新高了。
2019-08-30 06:29:56,2,19,1,20,南方、易方达等战略配售基金净值继续大涨，唯独嘉实昨天还下跌的0.01%，中国广核估计开板就在这几天了，注意其风险：
2019-08-29 17:15:59,3,23,0,16,$格力电器(SZ000651)$&nbsp;明天晚上看中报底牌，估计中报再好都会有人觉得暴雷的，因为预期差
